comment,rating_star
"Material : lembut,bagus Comfortability : sedikit kecil  Tak sama seperti gambar iklan , perlu ambil lebih 1 size dari biasa size pakai , nipis sesuai dengan harga dan tak_sama mcm dlm gambar , t.kasih spx & self collection point",2
Penghantaran yang pantas terima kasih sales respon yang baik,2
Material : getah  Puas hati.. Boleh beda pakaii p work 2,2
Dh sampai parsel...dh try...saiz mengikut ukuran kaki...terbaik...tq seller n shoppe,2
Material : getah lembut Comfortability : ok ja  Sorry gambar video takdak kena mengena Semuanya ok Murah dan berbaloi Boleh pakai dalam rumah atau luar Sila beli mantap,2
"Material : getah Comfortability : selesa  barang telahpun selamat sampai dan diterima dalam keadaan baik..semuanya cukup, size betul cuma warna sahaja kurang memuaskan..order biru tapi dapat warna kelabu / hitam..kasut ringan dan selesa",2
Unexpected delay for delivery. Dont know the reason. Might be due to flood. So it arrived quite late. The slipper not_too comfortable to wear but it suits the price so I got no_problems regarding that. Overall okay,2
"Material : blue,black Comfortability : 36-39  Terima kasih seller..barang sudah sampai keadaan baik",2
Material : getah lembut  Sedap pakai Sesuai pakai dlm rumah Rekomen beli sini Penghantaran pantas,2
Comfortability : So far so good Material : light polyethylene  A little too light. Hope manufacturer improves.,2
"Comfortability : k Material : k  Barang sudah sampai pada tuannya, penghantaran pada masa yang di tentukan. Kualiti bersesuaian dengan HARGA barang. Bungkusan dalam keadaan baik.",2
"Good product quality, good value money , fast delivery and excellent service by seller",2
Comfortability : selesa tapi tak_tebal mcm yg diiklankan Material : lembut  Nice,2
Fast delivery and good packing and this slipper is quite good and light,2
Good good good… Fast delivery.. Nice but little thin… Just nice,2
Comfortability : good Material : good soft  Quite thin,2
"Barang sudah sampai, murah, quality biasa, normal rumah dalam makai boleh",2
"Material : ok Comfortability : hurm  Alhamdulillah brng slmat smpai dgn baik. Nipis tak_mcm dlm gmbar, ok la ad brng ada hrga kan. Apa 2 pun TQ seller n kurier",2
"Slipper diterima dalam keadaan baik. Tapak nipis benar, padan la dengan harga. Sorry gambar & video tiada kena mengena.",2
Barang smpai..tp order hitam size 39 sampai size 40 - 41 hurmmmmmm,2
"Comfortability : Ringan Material : Plastik  Sesuai untuk minimum penggunaan terutaba pakai dalam rumah, agak nipis dan ringan",2
"Material : A bit soft type of rubber Comfortability : Good  A bit disappointed with a few slippers because of different type of slippers (not_same as shown in picture) Btw I received in good condition Thank you seller two_hearts  Pov : Seller need to change design of slippers in shown picture especially BLUE, ORANGE & GREY",2
Material : A little bit soft type of rubber Comfortability : Good  A bit disappointed with a few slippers because of different type of slippers (not_same as shown in picture) Btw I received in good condition Thank you seller two_hearts  Pov : Seller need to change design of slippers in shown picture,2
"Material : Rubber Comfortability : Comfortably  This slipper not_long lasting anti - slippery. Belum sebulan pakai, tapi dah xberapa grip, licin sudah. But still worth to buy with the cheaper price. Do not_expect kualiti mcm yg mahal.",2
"Material : ok Comfortability : ok  4 bintang tu utk seliper, ok sedap pakai...2 bintang utk seller..bungkusan dapt pn dh terburai mcm tu..seller seal tak_betul, nasib baik courier bagus tak_ilg brg kat dalam.",2
Comfortability : ok lah Material : terlalu nipis  Memang terlalu nipis dan mudah koyak sesuai untuk pakai dalam rumah..sesuai dengan harga murah tapi tidak boleh lasak,2
Comfortability : light weight Material : silicon  I use it for bathroom slippers. Very comfy and mgaan. Not sakit in the foot.,2
Material : getah Comfortability : selesa  Okey sangay bagus . penghantaran pon cepat . beli masa live sangat murah . terima kasih seller,2
"Dlm gambar nampak tebal , kemas je . bila sampai , alahaiii..nipis je . hmm,padan laa dgn hrga..penghantaran pantas , terbaikk..tq",2
Comfortability : ok Material : not_bad  Barang sampai dalam keadaan baik.. pembungkusan ok.. selesa bila pakai.. kualiti not_bad thumbs_upthumbs_up,2
Material : ok Comfortability : selesa  Selipar okey je . cuma beli 5 dapat 4 je . mesej seller bt tak_tau je . nsb bleh refund,2
"Comfortability : good Material : good  selipar agak nipis dan ringan..sesuai pakai dlm rumah . harga murah, size pun cun",2
Comfortability : nipis Material : oklah. Oklah. Padan dgn harga yg murah. Beli 2 psg. Boleh buat tukar 2 pakai dlm rumah.,2
Items received in good condition. Colours are not_as vibrant as in pictures. Still looks ok. Size is quite big. Quality is what you pay for. Not confident that it will last that long.,2
"To be honest, these sandals are quite different from the display picture, I think both are different types? This is not_that thick.. I think only 1 . 5cm to 2cm Luckily it is a nice color and comfortable to wear, also the size fits me My feet are 24cm",2
selipar dah sampai . terima kasih seller semoga murah rezeki,2
Material : ok Comfortability : ok  The design go to small type. Light and thin. The size is suitable to women. This is in house slippers.,2
Selamat sampai.. Saiz ada kecil sikit dari saiz biasa.. Nipis dan licin sedikit.. Tapi masih boleh pakai.. Thank you,2
"Material : bergetah dn tebal skit je Comfortability : selesa  Alhamdulillah brg daa smpai.. Slipper ok lah tp nipis skit.. X tebal mcm dlm gmbr dia.. Slalu pkai size 41 , mmg dh ambik 41 tp longgar skit..",2
Barang sudah sampai. Terima kasih. Warna tidak sama mcm dalam gambar.,2
"Material : getah Comfortability : selesa  Penghantaran cepat,, Recommended sangat.. boleh repeat lagi macam niii … Kasut pun padan laa dengan harga …..",2
Material : bagus Comfortability : bagus  Terima kasih brg sudah sampai dgn selamat... Bungkusan ok dari seller.. penghantaran pun ok.. Selipar muat dgn saya...selipar ok harga pun ok.. Terima kasih seller n shopee,2
"Comfortability : okaylah Material : getah  Kualiti produk sesuai dengan hargaaaaaaaaaa, tapak dia tak_setebal yang ditunjukkan dalam gambar",2
Comfortability : good  Barang sudah sampai selesa bila dipakai Good good good,2
Barang sampai dalam keadaan yang baik.. penghantaran cepat..kasut ringan dan sangat selesa...,2
Material : terbaikkkk Comfortability : selesa  barang sampai dgn selamat dan pantas!! selipar ringanthumbs_up:_light_skin_tonethumbs_up:_light_skin_tone,2
Material : okey Comfortability : boleh la  Tgk gamba mcm tebal sampai x sama mcm dlm gambar thank you seller,2
Comfortability : Terbaik  Terbaik seller.. Barang selamat sampai dan seperti yang lihat,2
Better ambik 1 size lebih dari ukuran. Ok la padan dengan harga,2
"Material : ok  Baru beli , selesa,saiz ok , harga berpatutan",2
Comfortability : Satisfied Material : Soft,2
Comfortability : comfy Material : abit too thin,2
Comfortability : selesa,2
虽然慢了几天收到 ， 货物完整 ， 不错,2
small.. please buy extra big size,2
Material : getah Comfortability : ok  True size..tq,2
Comfortability : Good Material : Good,2
Comfortability : selesa Material : getah,2
Material : good Comfortability : good,2
Comfortability : good Material : good,2
Comfortability : good Material : good,2
Brg samapi dengan baik,2
Material : getah Comfortability : ok,2
Material : Ok Comfortability : Padan dengan harganya.,2
Comfortability : best pki ringan selesa,2
Material : good Comfortability : some comfortable,2
Material : very light material,2
Material : cantik dan selesa,2
Comfortability : puas hati Material : ok,2
Comfortability : ok Material : getah,2
Comfortability : good quality,2
Material : selesa  Terbaik,2
Material : baik,2
Material : bagus,2
Comfortability : good,2
Saiz kne ambk lebih 1 inci Dr saiz biasa . lain 2 ok,2
"Cntik kalau ad saiz lebih besar 45 , 50 ke lg bgus",2
Material : selipar dah sampai tp jenis ringgan,2
Barang lmbat smpai,2
Selesa.. cuma X setebal yg dijangka,2
Ingatkan tebal macam sebelum ni..tngok nipisweary_faceweary_face,2
nipis..tak_sama dalam video,2
nipis. tak_sama gambar. nasib murah,2
Ok la cuma tak_terlalu tebal,2
besar sgt saiz nya,2
Material : Dah sampai. Boleh repeat lagi,2
Ok sesuai harga,2
Blh la untk pkai harian,2
"Baik , tp agak bsr",2
Tapak selipar nipis je,2
Material : ok Comfortability : ok,2
Quality juz ok. Delivery took 3 days,2
Order orange received green,2
Material : Ok Comfortability : Ok,2
Selipar ni belum terima,2
Material : sngt slsa kasut ni,2
Material : nipis  Boleh la..,2
Material : ok  Size is small,2
Material : ok,2
Ok..tp agak nipis,2
Comfortability : ok,2
Nipis derr,2
rubber is underrated,2
Comfortability : light,2
Comfortability : LEMBUT Material : BEST PAKAI,2
Material : ok Comfortability : ok,2
A bit small,2
Selipar Agak Nipis,2
Bad sewing uneven.,2
Memuaskan tq..,2
Ringan dn selesa..smiling_face_with_smiling_eyesthumbs_up,2
Comfortability : ok Material : ok,2
Nice,2
Ok,2
Material : ok Comfortability : ok,2
Wrong colour,2
Good thumbs_upthumbs_upthumbs_up,2
Material : slow deliver,2
Comfortability : nipis selesa,2
Comfortability : ok Material : ok,2
Just nice,2
Material : just nice,2
Comfortability : okay Material : okay,2
tersilap saiz,2
Penghantaran lambat,2
Comfortability : Everything okey,2
Comfortability : selipar cantik,2
Comfortability : Sandle ok,2
Nipis,2
Bagus,2
Good,2
OK,2
Comfortability : ok,2
鞋子很小 ， 不够大,2
Selesa,2
码偏小,2
OK,2
Ngam,2
很薄 ， 很轻,2
Good,2
Muat,2
Terbaik,2
Material : ok..ok...ok..OK_hand,2
Material: 不是我想象那种软一点的鞋子,2
很好穿 ，but 颜色跟我选的不一样,2
Terima.. ok lak nipis tapak nya,2
Very light n comfortable fr indoor usage,2
Material : ok Comfortability : ok,2
Order light blue but received dark blue,2
Comfortability : good  Good,2
"Material : Rubber Comfortability : Sedap  Selesa dan berbaloi, tapak grip nice tak_licin di pelbagai permukaan. Cuma kalau nk beli dicadangkan utk ambik 1 size lebih besar sbb just ngam 2 dgn kaki. Overall 5 starss",2
"Comfortability : Good Material : Match the price  Very fast delivery. Item is in good condition. Worth the price. For this slipper, if it ' s one size bigger, ok jer. For me, this size ngam ngam. Its durability is not_disputed because of its price. Tq seller n SPX.",2
"Material : berkualiti Comfortability : selesa  Sampai dalam keadaan baik, sedap dipakai, ambik kaler grey , lawo...yg penting selesa, xtebal pon bes pakai..ganti selipar lama yg dh menipis dimakan usia haha..design pon comel..ok sgt..",2
Comfortability : selesa Material : plastik  Selipar berkualiti n selesa untuk dipakai di luar rumah.. beli banyak 2 untuk anak di asrama sbb selipar slalu hilang.. harga murah jd rs berbaloi.. ambil sz satu besar dari saiz biasa..,2
Comfortability : very comfy Material : soft rubber  I used indoor . vey confortable as the rubber is soft material and not_slippery . i choose big size and the colour are all amazingly nice Tq seller,2
Dah banyak kali beli.. harga tersangat murah.. boleh pakai dalam rumah dan juga kat luar.. material lembut.. tapak dia bila lama pakai akan menipis sikit.. tp still ok..,2
"Comfortability : Boleh lah Material : Good  Tengk gambar ingat tapak nya tebal, lepas kasut datang tapak nya nipis sahaja berbanding dgn slipper slangzer saya. mmg nipis jak. Saiz dia mmg betl. Thank u seller lahh",2
"Comfortability : Good Material : Rubber  Suit for indoor and outdoor and the quality okay, colour is nice, a bit thin but still okay. Cheap and reasonable price… Shipping also very fast. Happy to receive it.",2
"Comfortability : selesa dan lembut Material : macam plastik. Biasa kaki saiz 41, ni saya ambk 1 saiz lebih besar, mmg muat selesa². Ringan dan tak_licin. Puas hati dgn kualiti dan hrgnya pun murah.",2
Material : good Comfortability : good  Barang diterima dalam keadaan baik.. Penghantaran sangat pantas.. Seller bungkus sangat bagus.. Selipar sangat ringan fan sedikit nipis tpi sangat selesa pakai untuk toilet,2
"Comfortability : Ok Material : Rubber (thin but ok)  Fast delivery! Bought 2, 1 for me n 1 for my mom. Bought for her to use it in hospital. It ’ s quite thin. But couldn ’ t complain much as the price is very cheap. By the way thanks seller.",2
Material : sangat ringan bila di pakai sangat puas hati  Warna yang sangat cantik lenbut dan ringan bila di pakai penhantaran cepat daripada kedai mau pon tukang hantar,2
"Comfortability : yes comfort Material : getah  Sengaja pilih size y besar sikit sebab selasa utk saya. Xde tebal sgt, normal je ssuai dengan harga yang murah. Pakai utk pegi kerja. Da smpai office tukar la kasut.. selesa and nice. Penghantaran laju, seller shipped out and courier service trs hantar. Overall everything is good. Value for money. Happy customer.",2
Material : ok Comfortability : ok  barang sudah sampai dengan selamat barang datang dengan keadaan baik tak_ada kerosakan semua oke saja barang sesuai dengan harga yang murah terima kasi selerr dan kurir alhamdulillah,2
"Material : Getah Comfortability : Lembut & Ringan  Selipar lembut dan ringan. Tapak selipar sedikit nipis, macam terkeliru sedikit dengan gambar yang disertakan. Namun, selipar ni memuaskan dan selesa untuk dipakai. Berbaloi dengan nilai harga yang dibeli.",2
"Comfortability : baik. Material : baik. pushpin TERIMA ITEM DENGAN BAIK pushpin PEMBUNGKUSAN SEMPURNA pushpin MATERIAL YANG BERKUALITI pushpin SELLER YANG MESRA PELANGGAN pushpin RECOMMEND SANGAT pushpin MURAH PADA YANG LAIN pushpin TQ SELLER, TQ ABANG POSMEN pushpin SAYA BELI DENGAN HARGA YANG TERSEBUT ITU",2
Comfortability : ok Material : rubber  Saja beli kuning nak ltk kt masjid. Biar org tak_gamak nak curi grinning_squinting_face. Tq seller jual selipar murah². Sedap pakai. Saiz pon ngan 38 39 utk kaki saiz 37. Sedap di kaki.,2
